id;title;redirect_id;redirect_title;wikibase_item;pageviews;extracts;thumbnail;link;msg_erreur1;P31;P361;P279;P8225;P106;site_officiel;msg_erreur2;balise_mere
9534487;(149573) Mamorudoi;0;null;Q3597489;3;(149573) Mamorudoi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149573)_Mamorudoi;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896561;(14958) 1996 JK1;0;null;Q19626091;2;(14958) 1996 JK1 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1996.;null;https://fr.wikipedia.org/wiki/(14958)_1996_JK1;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9526667;(14959) TRIUMF;0;null;Q635019;3;(14959) TRIUMF est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14959)_TRIUMF;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6280646;(1496) Turku;0;null;Q140008;5;(1496) Turku est un astéroïde évoluant dans la ceinture principale, découvert le 22 septembre 1938 par l'astronome finlandais Yrjö Väisälä depuis Turku. <p>Il est nommé d'après la ville de Turku, qui est la cinquième plus grande ville du pays, on peut aussi voir d'autres exemples d'astéroïdes découverts par Väisälä portant des noms de ville comme, (1500) Jyväskylä, (1499) Pori, (1498) Lahti, (1497) Tampere, (1495) Helsinki ou (1494) Savo.;null;https://fr.wikipedia.org/wiki/(1496)_Turku;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9508020;(14960) Yule;0;null;Q2622000;3;(14960) Yule est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14960)_Yule;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9524533;(14961) d'Auteroche;0;null;Q1189007;2;(14961) d'Auteroche est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14961)_d%27Auteroche;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9534974;(14962) Masanoriabe;0;null;Q3597492;2;(14962) Masanoriabe est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14962)_Masanoriabe;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9534977;(14963) Toshikazu;0;null;Q3597491;2;(14963) Toshikazu est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14963)_Toshikazu;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9547842;(14964) Robertobacci;0;null;Q2622116;2;(14964) Robertobacci est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14964)_Robertobacci;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9567269;(14965) Bonk;0;null;Q2622020;2;(14965) Bonk est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14965)_Bonk;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9571541;(14966) Jurijvega;0;null;Q2475890;1;(14966) Jurijvega est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14966)_Jurijvega;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
3191887;(14967) Madrid;0;null;Q2356020;5;(14967) Madrid est un astéroïde de la ceinture principale découvert le 6 août 1997 à Majorque par les astronomes espagnols Ángel López et Rafael Pacheco. Sa désignation provisoire était 1997 PF4.<p>Il porte le nom de la capitale espagnole Madrid.;null;https://fr.wikipedia.org/wiki/(14967)_Madrid;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
0;null;0;null;null;0;null;null;null;null.No Query! Page Wikipedia NULL:(14968)_Kubá�?ek;{null};{null};{null};{null};{null};null;null.Page Wikidata NULL Wikibase_item non existant;null
9549207;(14969) Willacather;0;null;Q2622083;2;(14969) Willacather est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14969)_Willacather;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6280638;(1497) Tampere;0;null;Q140029;2;(1497) Tampere est un astéroïde évoluant dans la ceinture principale, découvert le 22 septembre 1938 par l'astronome finlandais Yrjö Väisälä depuis Turku. <p>Il est nommé d'après la ville de Tampere, qui est la troisième plus grande ville du pays, on peut aussi voir d'autre exemple d'astéroïdes découverts par Väisälä portant des noms de ville comme, (1500) Jyväskylä, (1499) Pori, (1498) Lahti, (1496) Turku, (1495) Helsinki ou (1494) Savo.;null;https://fr.wikipedia.org/wiki/(1497)_Tampere;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896563;(14970) 1997 QA2;0;null;Q4541504;4;(14970) 1997 QA2 est un astéroïde de la ceinture principale d'astéroïdes de 3,469 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14970)_1997_QA2;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896565;(14971) 1997 QN3;0;null;Q19626093;2;(14971) 1997 QN3 est un astéroïde de la ceinture principale d'astéroïdes de 8,925 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14971)_1997_QN3;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9534306;(14972) Olihainaut;0;null;Q2622092;3;(14972) Olihainaut est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14972)_Olihainaut;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9545190;(149728) Klostermann;0;null;Q3597493;2;(149728) Klostermann est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149728)_Klostermann;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9543013;(14973) Rossirosina;0;null;Q773778;2;(14973) Rossirosina est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14973)_Rossirosina;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9540117;(14974) Počátky;9850796;(14974)_Pocatky;Q2622004;2;(14974) Počátky, désignation internationale (14974) Pocatky, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14974)_Po%C4%8D%C3%A1tky;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
0;null;0;null;null;0;null;null;null;null.No Query! Page Wikipedia NULL:(14974)_Po�?átky;{null};{null};{null};{null};{null};null;null.Page Wikidata NULL Wikibase_item non existant;null
9545015;(14975) Serasin;0;null;Q2621803;3;(14975) Serasin est un astéroïde de la ceinture principale.;null;https://fr.wikipedia.org/wiki/(14975)_Serasin;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9535269;(14976) Josefčapek;9850857;(14976)_Josefcapek;Q2622087;2;(14976) Josefčapek, désignation internationale (14976) Josefcapek, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14976)_Josef%C4%8Dapek;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
0;null;0;null;null;0;null;null;null;null.No Query! Page Wikipedia NULL:(14976)_Josef�?apek;{null};{null};{null};{null};{null};null;null.Page Wikidata NULL Wikibase_item non existant;null
9554076;(14977) Bressler;0;null;Q2622120;2;(14977) Bressler est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14977)_Bressler;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896567;(14978) 1997 SD25;0;null;Q19626094;3;(14978) 1997 SD25 est un astéroïde de la ceinture principale d'astéroïdes de 7,680 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14978)_1997_SD25;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896569;(14979) 1997 TK1;0;null;Q19626096;2;(14979) 1997 TK1 est un astéroïde de la ceinture principale d'astéroïdes de 4,868 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14979)_1997_TK1;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6278370;(1498) Lahti;0;null;Q140034;6;(1498) Lahti est un astéroïde évoluant dans la ceinture principale, découvert le 16 septembre 1938 par l'astronome finlandais Yrjö Väisälä depuis Turku. <p>Il est nommé d'après la ville de Lahti, qui est la septième plus grande ville du pays, on peut aussi voir d'autre exemple d'astéroïdes découverts par Väisälä portant des noms de ville comme, (1500) Jyväskylä, (1499) Pori, (1497) Tampere, (1496) Turku, (1495) Helsinki ou (1494) Savo.;null;https://fr.wikipedia.org/wiki/(1498)_Lahti;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9540396;(14980) Gustavbrom;0;null;Q2712779;2;(14980) Gustavbrom est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14980)_Gustavbrom;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9533590;(14981) Uenoiwakura;13394284;(14981)_1997_TY17;Q19626097;4;(14981) Uenoiwakura est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14981)_Uenoiwakura;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9533590;(14981) Uenoiwakura;0;null;Q19626097;4;(14981) Uenoiwakura est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14981)_Uenoiwakura;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896571;(14982) 1997 TH19;0;null;Q19669399;2;(14982) 1997 TH19 est un astéroïde aréocroiseur découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14982)_1997_TH19;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896573;(14983) 1997 TE25;0;null;Q19626098;2;(14983) 1997 TE25 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14983)_1997_TE25;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896575;(14984) 1997 TN26;0;null;Q4541507;2;(14984) 1997 TN26 est un astéroïde de la ceinture principale d'astéroïdes de 8,076 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14984)_1997_TN26;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896577;(14985) 1997 UU2;0;null;Q19626100;2;(14985) 1997 UU2 est un astéroïde de la ceinture principale d'astéroïdes de 5,522 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14985)_1997_UU2;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896579;(14986) 1997 UJ3;0;null;Q19626101;2;(14986) 1997 UJ3 est un astéroïde de la ceinture principale d'astéroïdes de 5,577 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14986)_1997_UJ3;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9552911;(149865) Michelhernandez;0;null;Q3597494;2;(149865) Michelhernandez est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149865)_Michelhernandez;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896581;(14987) 1997 UT3;0;null;Q19626102;3;(14987) 1997 UT3 est un objet de la ceinture principale d'astéroïdes extérieure de 7,740 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14987)_1997_UT3;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9526668;(14988) Tryggvason;0;null;Q140042;2;(14988) Tryggvason est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14988)_Tryggvason;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9571288;(149884) Radebeul;0;null;Q140037;4;(149884) Radebeul est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149884)_Radebeul;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9526669;(14989) Tutte;0;null;Q140049;2;(14989) Tutte est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14989)_Tutte;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6278357;(1499) Pori;0;null;Q140066;4;(1499) Pori est un astéroïde évoluant dans la ceinture principale, découvert le 16 octobre 1938 par l'astronome finlandais Yrjö Väisälä depuis l'observatoire Iso-Heikkilä à Turku, tout comme (1500) Jyväskylä. <p>Il est nommé d'après la ville de Pori, qui est la dixième plus grande ville du pays, en Finlande encore une fois comme (1500) Jyväskylä, mais cette dernière en honneur de Jyväskylä, on peut aussi voir d'autre exemple d'astéroïdes découverts par Väisälä portant des noms de ville comme (1498...;null;https://fr.wikipedia.org/wiki/(1499)_Pori;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9508021;(14990) Zermelo;0;null;Q140058;2;(14990) Zermelo est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14990)_Zermelo;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896583;(14991) 1997 UV14;0;null;Q19626103;2;(14991) 1997 UV14 est un astéroïde de la ceinture principale d'astéroïdes de 15,181 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14991)_1997_UV14;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896585;(14992) 1997 UY14;0;null;Q4541510;4;(14992) 1997 UY14 est un astéroïde de la ceinture principale d'astéroïdes de 6,489 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14992)_1997_UY14;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896587;(14993) 1997 UC15;0;null;Q4541509;2;(14993) 1997 UC15 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14993)_1997_UC15;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9526670;(14994) Uppenkamp;0;null;Q140071;1;(14994) Uppenkamp est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14994)_Uppenkamp;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9457349;(14995) Archytas;0;null;Q140081;3;(14995) Archytas est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14995)_Archytas;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9527004;(149951) Hildakowalski;0;null;Q14394811;4;(149951) Hildakowalski est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149951)_Hildakowalski;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9571863;(149955) Maron;0;null;Q1486038;3;(149955) Maron est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149955)_Maron;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896589;(14996) 1997 VY2;0;null;Q4541511;5;(14996) 1997 VY2 est un astéroïde de la ceinture principale d'astéroïdes de 8,218 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14996)_1997_VY2;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9565937;(149968) Trondal;0;null;Q1571373;3;(149968) Trondal est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(149968)_Trondal;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896591;(14997) 1997 VD4;0;null;Q4541512;4;(14997) 1997 VD4 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14997)_1997_VD4;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9533591;(14998) Ogosemachi;13394285;(14998)_1997_VU6;Q19626106;2;(14998) Ogosemachi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14998)_Ogosemachi;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9533591;(14998) Ogosemachi;0;null;Q19626106;2;(14998) Ogosemachi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(14998)_Ogosemachi;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896593;(14999) 1997 VX8;0;null;Q19626108;2;(14999) 1997 VX8 est un astéroïde de la ceinture principale d'astéroïdes de 9,040 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(14999)_1997_VX8;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
120301;(15) Eunomie;9550010;(15)_Eunomia;Q107528;24;(15) Eunomie est un très gros astéroïde de la partie interne de la ceinture d'astéroïdes. Il est le plus grand des astéroïdes rocheux de type S, et se situe entre la 8e et la 12e place quant à sa taille parmi les gros astéroïdes de la ceinture principale dans son ensemble (l'incertitude sur son diamètre est à l'origine de l'incertitude du classement). Il est le plus gros astéroïde de la famille d'Eunomie, et on estime qu'il contient 1 % de la masse de la ceinture d'astéroïdes.<p>Eunomie a été découvert...;https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/15Eunomia_%28Lightcurve_Inversion%29.png/120px-15Eunomia_%28Lightcurve_Inversion%29.png;https://fr.wikipedia.org/wiki/(15)_Eunomie;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
120301;(15) Eunomie;0;null;Q107528;24;(15) Eunomie est un très gros astéroïde de la partie interne de la ceinture d'astéroïdes. Il est le plus grand des astéroïdes rocheux de type S, et se situe entre la 8e et la 12e place quant à sa taille parmi les gros astéroïdes de la ceinture principale dans son ensemble (l'incertitude sur son diamètre est à l'origine de l'incertitude du classement). Il est le plus gros astéroïde de la famille d'Eunomie, et on estime qu'il contient 1 % de la masse de la ceinture d'astéroïdes.<p>Eunomie a été découvert...;https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/15Eunomia_%28Lightcurve_Inversion%29.png/120px-15Eunomia_%28Lightcurve_Inversion%29.png;https://fr.wikipedia.org/wiki/(15)_Eunomie;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
334215;(150) Nuwa;0;null;Q140120;3;(150) Nuwa est un astéroïde de la ceinture principale découvert par James Craig Watson le 18 octobre 1875. Il a été nommé d'après Nüwa, la déesse créatrice chinoise.;null;https://fr.wikipedia.org/wiki/(150)_Nuwa;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
5307377;(1500) Jyväskylä;0;null;Q140140;4;(1500) Jyväskylä est un astéroïde évoluant dans la ceinture principale, découvert le 16 octobre 1938 par l'astronome finlandais Yrjö Väisälä depuis l'observatoire Iso-Heikkilä à Turku. <p>Il est nommé d'après la ville de Jyväskylä en Finlande.;null;https://fr.wikipedia.org/wiki/(1500)_Jyv%C3%A4skyl%C3%A4;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6952435;(15000) CCD;0;null;Q140133;5;(15000) CCD est un astéroïde de la ceinture principale, découvert le 23 novembre 1997 par Spacewatch. Sa désignation provisoire était 1997 WZ19.;null;https://fr.wikipedia.org/wiki/(15000)_CCD;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9541337;(15001) Fuzhou;0;null;Q4541514;5;(15001) Fuzhou est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15001)_Fuzhou;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896596;(15002) 1997 WN38;0;null;Q13388898;2;(15002) 1997 WN38 est un objet de la ceinture principale d'astéroïdes extérieure de 7,674 km de diamètre découvert en 1997.;null;https://fr.wikipedia.org/wiki/(15002)_1997_WN38;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
6952614;(15003) Midori;0;null;Q2621993;7;(15003) Midori est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15003)_Midori;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9553130;(150035) Williamson;0;null;Q784522;2;(150035) Williamson est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(150035)_Williamson;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9547219;(15004) Vallerani;0;null;Q2622067;3;(15004) Vallerani est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15004)_Vallerani;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11873514;(150046) Cynthiaconrad;0;null;Q55974088;4;(150046) Cynthiaconrad est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(150046)_Cynthiaconrad;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9378018;(15005) Guerriero;0;null;Q2622009;3;(15005) Guerriero est un astéroïde de la ceinture principale d'astéroïdes découvert le 7 décembre 1997 par Maura Tombelli et Ulisse Munari. Ses désignations temporaires sont 1997 XY10 et 1985 SZ1.<p>Il a été nommé d'après Luciano Guerriero (né en 1930) qui a joué un rôle important dans le développement du premier programme spatial italien.;null;https://fr.wikipedia.org/wiki/(15005)_Guerriero;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9547224;(15006) Samcristoforetti;0;null;Q13388916;2;(15006) Samcristoforetti est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15006)_Samcristoforetti;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9540792;(15007) Edoardopozio;0;null;Q1627799;1;(15007) Edoardopozio est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15007)_Edoardopozio;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9534307;(15008) Delahodde;0;null;Q975902;2;(15008) Delahodde est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15008)_Delahodde;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896600;(15009) 1998 QF27;0;null;Q1480598;2;(15009) 1998 QF27 est un objet de la ceinture principale d'astéroïdes intérieure découvert en 1998.;null;https://fr.wikipedia.org/wiki/(15009)_1998_QF27;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9508645;(1501) Baade;0;null;Q140151;5;(1501) Baade est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(1501)_Baade;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896602;(15010) 1998 QL92;0;null;Q1480601;4;(15010) 1998 QL92 est un astéroïde de la ceinture principale d'astéroïdes de 4,590 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(15010)_1998_QL92;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896604;(15011) 1998 QM92;0;null;Q1480600;3;(15011) 1998 QM92 est un astéroïde de la ceinture principale d'astéroïdes de 3,930 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(15011)_1998_QM92;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11159580;(150118) Petersberg;0;null;Q41888058;3;(150118) Petersberg est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(150118)_Petersberg;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896606;(15012) 1998 QS92;0;null;Q1480603;2;(15012) 1998 QS92 est un astéroïde de la ceinture principale d'astéroïdes de 4,333 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(15012)_1998_QS92;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9544000;(150129) Besshi;0;null;Q3597508;2;(150129) Besshi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(150129)_Besshi;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
11896608;(15013) 1998 QH93;0;null;Q1480605;3;(15013) 1998 QH93 est un astéroïde de la ceinture principale d'astéroïdes de 10,660 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(15013)_1998_QH93;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
9529310;(15014) Annagekker;0;null;Q926156;2;(15014) Annagekker est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(15014)_Annagekker;Pas de message d'erreur Wikipedia;{Q3863};{null};{null};{null};{null};null;Pas de message d'erreur Wikidata;null
